(29, 15, 33, 16, 12, 2, 22)
(17, 2, 26, 1, 39, 14, 34)
(27, 7, 38, 1, 25, 24, 4)
(5, 23, 7, 26, 1, 36, 22)
(33, 17, 12, 26, 21, 4, 30)
(5, 33, 1, 39, 13, 19, 25)
(15, 23, 20, 2, 26, 19, 25)
(27, 16, 9, 20, 38, 26, 21)
(29, 32, 16, 10, 36, 24, 14)
(7, 33, 17, 10, 25, 14, 22)
(15, 27, 17, 9, 12, 24, 34)
(7, 16, 21, 1, 14, 28, 30)
(32, 23, 12, 38, 19, 14, 22)
(29, 7, 9, 21, 39, 19, 24)
(32, 17, 20, 13, 24, 28, 22)
(33, 37, 38, 26, 10, 36, 39)
(15, 33, 20, 38, 13, 14, 4)
(5, 33, 16, 9, 10, 34, 4)
(29, 32, 17, 37, 38, 34, 4)
(29, 9, 38, 1, 13, 30, 22)
(7, 37, 20, 12, 2, 24, 14)
(9, 20, 12, 36, 39, 25, 22)
(23, 27, 37, 12, 21, 10, 1)
(32, 23, 33, 9, 37, 28, 30)
(32, 7, 12, 10, 39, 28, 4)
(15, 23, 16, 17, 38, 36, 28)
(29, 32, 27, 26, 39, 25, 30)
(38, 26, 19, 24, 34, 28, 30)
(20, 21, 1, 19, 34, 4, 22)
(5, 27, 2, 10, 39, 24, 22)
(27, 16, 17, 37, 13, 19, 14)
(29, 15, 10, 1, 25, 34, 28)
(15, 9, 37, 2, 1, 36, 4)
(5, 9, 12, 26, 13, 14, 28)
(5, 15, 37, 21, 13, 24, 30)
(32, 27, 7, 33, 21, 13, 34)
(5, 32, 7, 17, 2, 19, 30)
(23, 2, 10, 36, 13, 34, 30)
(5, 29, 37, 20, 36, 19, 28)
(23, 16, 37, 39, 25, 24, 34)
(37, 38, 2, 21, 25, 28, 22)
(5, 29, 23, 21, 25, 14, 4)
