(30, 26, 23, 36, 15, 31, 7)
(28, 35, 34, 3, 6, 15, 7)
(32, 10, 22, 18, 26, 12, 36)
(16, 4, 25, 3, 6, 38, 7)
(37, 16, 4, 18, 26, 36, 27)
(37, 32, 28, 4, 15, 31, 8)
(16, 39, 34, 18, 25, 15, 7)
(9, 30, 10, 34, 11, 14, 3)
(10, 28, 35, 18, 3, 8, 38)
(4, 25, 23, 3, 36, 15, 27)
(5, 30, 28, 35, 11, 14, 8)
(5, 10, 39, 22, 35, 36, 27)
(37, 5, 17, 39, 4, 14, 23)
(37, 9, 30, 25, 6, 15, 7)
(9, 30, 10, 18, 25, 23, 27)
(37, 5, 16, 39, 11, 36, 7)
(9, 4, 34, 18, 11, 36, 8)
(30, 17, 11, 23, 3, 36, 8)
(5, 9, 35, 11, 6, 27, 31)
(30, 10, 28, 34, 18, 12, 15)
(9, 30, 16, 11, 12, 23, 15)
(37, 16, 17, 12, 3, 36, 15)
(32, 10, 22, 27, 21, 38, 7)
(5, 9, 10, 28, 26, 14, 6)
(37, 28, 17, 18, 26, 12, 14)
(37, 34, 11, 12, 14, 15, 8)
(37, 10, 34, 3, 15, 21, 38)
(5, 9, 30, 28, 22, 34, 31)
(5, 16, 10, 25, 23, 36, 21)
(9, 10, 35, 34, 12, 25, 7)
(37, 30, 10, 11, 26, 12, 21)
(9, 34, 18, 6, 21, 38, 7)
(28, 17, 34, 26, 3, 36, 31)
(10, 35, 11, 36, 31, 38, 7)
(17, 4, 34, 11, 14, 25, 7)
(5, 30, 35, 18, 26, 6, 7)
(37, 30, 28, 22, 14, 15, 38)
(5, 32, 16, 35, 15, 8, 38)
(37, 39, 34, 26, 12, 3, 6)
(30, 4, 22, 34, 6, 21, 8)
(30, 10, 26, 25, 3, 8, 7)
(5, 4, 12, 23, 3, 6, 21)
(30, 10, 22, 3, 6, 31, 38)
(30, 28, 39, 34, 11, 26, 38)
(9, 35, 18, 14, 23, 3, 31)
(37, 9, 28, 18, 11, 31, 38)
(10, 4, 12, 14, 3, 15, 31)
(5, 28, 18, 14, 36, 31, 7)
(10, 17, 4, 34, 18, 23, 3)
(5, 17, 34, 18, 27, 21, 31)
(32, 30, 4, 18, 3, 6, 15)
(37, 32, 39, 18, 26, 21, 8)
(28, 18, 12, 25, 3, 27, 31)
(30, 28, 39, 22, 3, 21, 7)
(32, 30, 34, 23, 31, 8, 38)
(37, 10, 34, 14, 23, 36, 31)
(37, 30, 4, 11, 23, 38, 7)
(28, 17, 14, 25, 36, 27, 8)
