(6, 21, 35, 31, 8, 28, 15)
(5, 6, 12, 21, 32, 18, 23)
(34, 13, 10, 11, 2, 28, 24)
(13, 17, 11, 1, 37, 2, 22)
(34, 12, 20, 31, 25, 1, 4)
(6, 30, 20, 11, 23, 2, 15)
(34, 5, 18, 1, 8, 23, 39)
(9, 13, 17, 21, 25, 18, 22)
(13, 17, 32, 31, 28, 15, 22)
(17, 21, 35, 25, 1, 23, 2)
(9, 34, 26, 5, 13, 30, 8)
(12, 20, 32, 1, 23, 39, 24)
(26, 5, 12, 32, 4, 24, 22)
(26, 10, 30, 11, 25, 2, 22)
(9, 26, 17, 30, 25, 23, 15)
(9, 13, 12, 20, 18, 8, 28)
(9, 5, 6, 12, 20, 39, 29)
(13, 25, 4, 2, 15, 24, 22)
(9, 30, 20, 21, 25, 2, 28)
(5, 17, 20, 21, 32, 37, 15)
(34, 3, 21, 18, 39, 24, 22)
(5, 6, 10, 21, 25, 15, 29)
(8, 23, 37, 2, 28, 15, 22)
(34, 5, 30, 35, 37, 4, 24)
(3, 17, 11, 1, 8, 23, 28)
(34, 6, 13, 23, 4, 39, 24)
(34, 17, 12, 21, 31, 23, 22)
(34, 5, 1, 2, 29, 24, 22)
(34, 26, 5, 6, 32, 37, 28)
(5, 17, 12, 25, 15, 39, 22)
(3, 30, 12, 31, 23, 28, 15)
(5, 20, 31, 18, 4, 39, 22)
(26, 30, 21, 28, 15, 39, 24)
(9, 3, 17, 31, 8, 39, 22)
(26, 13, 12, 1, 8, 15, 22)
(9, 5, 10, 30, 35, 28, 39)
(9, 5, 3, 17, 1, 4, 24)
(34, 26, 17, 35, 18, 23, 4)
(9, 3, 32, 2, 28, 24, 22)
(26, 5, 13, 17, 1, 28, 29)
(10, 12, 20, 21, 35, 37, 39)
(34, 6, 3, 17, 31, 25, 28)
(34, 13, 3, 20, 21, 25, 15)
(9, 13, 30, 20, 31, 39, 24)
(6, 35, 25, 1, 37, 4, 29)
(11, 35, 25, 28, 39, 29, 22)
(13, 30, 35, 1, 8, 4, 28)
(34, 12, 21, 32, 35, 1, 8)
(30, 20, 21, 23, 4, 39, 29)
(6, 12, 11, 35, 31, 25, 2)
(9, 6, 13, 32, 8, 23, 15)
(5, 13, 3, 11, 32, 29, 24)
(5, 17, 30, 11, 28, 24, 22)
(9, 12, 21, 31, 25, 37, 15)
(26, 6, 17, 12, 18, 1, 2)
(13, 10, 37, 4, 15, 39, 29)
(6, 10, 17, 30, 12, 39, 24)
(34, 26, 17, 11, 32, 31, 8)
(26, 3, 12, 32, 35, 15, 39)
(17, 12, 32, 35, 23, 37, 29)
(26, 5, 3, 12, 21, 25, 1)
(26, 6, 10, 31, 37, 4, 2)
(26, 30, 12, 25, 8, 28, 29)
(26, 6, 12, 11, 23, 4, 29)
(34, 5, 10, 17, 12, 8, 28)
(3, 10, 17, 11, 35, 25, 37)
(6, 17, 30, 31, 18, 8, 4)
(34, 6, 3, 10, 1, 23, 15)
(9, 5, 11, 8, 4, 28, 15)
(5, 20, 11, 25, 8, 2, 39)
(20, 35, 25, 18, 23, 15, 29)
(3, 12, 20, 8, 4, 2, 15)
(34, 5, 3, 30, 32, 31, 22)
(10, 21, 31, 1, 4, 29, 24)
(5, 18, 23, 4, 2, 28, 24)
(13, 10, 12, 32, 31, 25, 8)
(34, 26, 10, 30, 35, 31, 1)
(5, 30, 31, 37, 2, 15, 39)
(9, 34, 3, 20, 35, 8, 23)
(6, 10, 17, 11, 21, 4, 28)
(10, 20, 21, 25, 8, 23, 22)
(9, 13, 30, 11, 18, 15, 29)
(26, 30, 20, 35, 8, 39, 22)
(13, 10, 30, 21, 8, 2, 29)
(9, 13, 35, 23, 37, 4, 22)
(6, 13, 30, 18, 23, 28, 22)
(9, 34, 21, 32, 4, 29, 22)
(26, 13, 3, 11, 31, 25, 4)
(13, 17, 12, 11, 18, 4, 39)
(5, 11, 21, 37, 2, 28, 29)
(6, 13, 3, 18, 2, 15, 39)
(34, 5, 13, 10, 21, 31, 37)
(9, 10, 30, 1, 23, 4, 2)
(9, 26, 3, 30, 35, 4, 29)
(34, 5, 6, 3, 8, 4, 29)
(9, 13, 10, 17, 35, 31, 2)
(9, 26, 17, 20, 37, 4, 28)
(9, 6, 31, 23, 2, 28, 39)
(9, 26, 10, 17, 12, 29, 22)
(6, 3, 10, 32, 18, 37, 29)
(34, 12, 18, 8, 37, 2, 29)
(13, 17, 21, 23, 37, 28, 39)
(5, 6, 30, 21, 1, 8, 37)
(34, 13, 20, 11, 35, 4, 29)
(17, 30, 20, 32, 25, 1, 22)
(9, 31, 18, 37, 28, 29, 22)
(3, 21, 25, 18, 8, 4, 28)
(10, 30, 12, 25, 18, 23, 37)
(5, 6, 25, 18, 37, 2, 22)
(3, 17, 20, 11, 15, 29, 22)
(26, 13, 30, 32, 23, 2, 24)
(10, 12, 32, 37, 2, 15, 24)
(9, 20, 25, 8, 4, 29, 24)
(34, 20, 31, 8, 28, 24, 22)
(34, 6, 13, 17, 30, 32, 35)
(34, 21, 25, 1, 37, 28, 24)
(26, 18, 1, 23, 37, 15, 24)
(3, 20, 35, 18, 37, 2, 24)
(9, 34, 17, 21, 8, 2, 15)
(9, 3, 12, 25, 23, 4, 39)
(6, 3, 20, 32, 8, 28, 39)
(26, 11, 21, 18, 1, 4, 22)
(9, 6, 17, 32, 31, 1, 29)
(6, 30, 21, 31, 25, 24, 22)
(5, 13, 10, 32, 23, 39, 22)
(34, 6, 17, 12, 37, 4, 15)
(34, 10, 30, 11, 8, 4, 39)
(34, 26, 6, 18, 15, 29, 22)
(6, 13, 3, 12, 21, 31, 29)
(34, 5, 6, 13, 12, 11, 1)
(26, 3, 32, 8, 23, 37, 4)
(34, 26, 3, 17, 30, 20, 2)
(9, 34, 13, 3, 17, 37, 29)
(20, 11, 21, 32, 31, 1, 28)
(10, 17, 25, 1, 8, 4, 15)
(3, 11, 21, 1, 2, 15, 24)
(5, 13, 3, 30, 25, 37, 28)
(9, 6, 11, 35, 18, 1, 28)
(6, 17, 2, 28, 15, 29, 24)
(34, 30, 32, 4, 2, 28, 15)
(5, 30, 12, 20, 18, 1, 15)
(6, 30, 1, 4, 15, 39, 22)
(26, 32, 25, 1, 2, 15, 29)
(6, 17, 11, 8, 37, 39, 29)
(9, 3, 17, 30, 12, 21, 32)
(9, 6, 21, 18, 4, 15, 24)
(34, 5, 11, 21, 35, 15, 39)
(3, 30, 11, 35, 18, 23, 39)
(5, 13, 10, 20, 35, 8, 15)
(9, 26, 6, 21, 37, 39, 22)
(9, 10, 17, 32, 18, 23, 28)
(34, 3, 32, 25, 18, 23, 2)
(13, 20, 31, 23, 2, 29, 22)
(5, 12, 8, 23, 15, 29, 24)
(9, 10, 11, 21, 18, 8, 37)
(13, 11, 21, 31, 8, 23, 24)
(13, 3, 17, 20, 35, 1, 39)
(30, 11, 32, 8, 23, 29, 22)
(6, 13, 20, 21, 32, 4, 2)
(9, 3, 1, 28, 15, 39, 29)
(9, 17, 32, 35, 25, 39, 24)
(6, 10, 11, 32, 1, 8, 2)
(30, 32, 35, 31, 18, 29, 24)
(5, 3, 17, 23, 2, 39, 29)
(34, 20, 32, 35, 31, 2, 39)
(34, 13, 35, 18, 37, 28, 15)
(10, 12, 35, 18, 4, 28, 29)
(9, 5, 10, 32, 25, 1, 37)
(26, 5, 20, 35, 1, 4, 2)
(9, 26, 13, 11, 1, 23, 39)
(26, 6, 17, 20, 21, 35, 29)
(13, 3, 10, 31, 18, 1, 28)
(13, 3, 10, 12, 20, 24, 22)
(26, 20, 11, 18, 28, 29, 24)
(9, 26, 10, 1, 8, 28, 24)
(26, 5, 6, 13, 35, 31, 23)
(9, 6, 10, 20, 28, 15, 22)
(26, 20, 31, 1, 37, 39, 29)
(3, 30, 21, 35, 37, 15, 22)
(34, 30, 20, 11, 18, 37, 22)
(5, 11, 32, 35, 25, 18, 4)
(9, 26, 3, 10, 20, 11, 32)
(26, 6, 20, 32, 31, 15, 24)
(9, 34, 13, 32, 18, 1, 24)
(3, 10, 30, 20, 31, 8, 37)
(9, 5, 3, 35, 25, 2, 15)
(34, 6, 10, 20, 25, 18, 39)
(26, 3, 12, 31, 18, 8, 24)
(9, 34, 11, 31, 1, 15, 22)
(10, 30, 18, 8, 15, 24, 22)
(17, 30, 12, 11, 35, 8, 15)
(5, 17, 35, 31, 25, 8, 29)
(9, 26, 5, 21, 31, 18, 2)
(6, 17, 11, 25, 18, 23, 24)
(26, 5, 21, 32, 8, 39, 29)
(9, 5, 20, 11, 31, 23, 37)
(34, 26, 12, 11, 25, 15, 24)
(30, 21, 32, 18, 1, 2, 39)
(5, 6, 10, 17, 35, 1, 22)
(10, 11, 35, 23, 4, 15, 24)
(13, 3, 32, 35, 18, 8, 22)
(9, 34, 5, 12, 35, 18, 22)
(5, 13, 12, 21, 2, 39, 24)
(17, 20, 21, 18, 1, 8, 24)
(5, 13, 21, 1, 23, 4, 15)
(26, 13, 32, 25, 18, 28, 39)
(10, 30, 11, 1, 37, 28, 15)
(34, 17, 30, 21, 18, 28, 29)
(5, 3, 10, 21, 4, 2, 22)
(9, 34, 10, 31, 25, 23, 29)
(6, 13, 3, 25, 1, 8, 24)
(34, 26, 5, 10, 20, 23, 24)
(26, 17, 8, 4, 2, 39, 24)
(26, 5, 10, 17, 11, 18, 15)
(3, 12, 11, 37, 4, 28, 22)
(32, 31, 37, 4, 28, 39, 24)
(9, 34, 26, 11, 35, 37, 2)
(34, 13, 30, 25, 1, 39, 29)
(9, 30, 12, 1, 37, 29, 24)
(26, 5, 12, 11, 31, 28, 39)
(3, 10, 31, 25, 15, 39, 24)
(34, 3, 1, 37, 4, 2, 39)
(5, 10, 17, 30, 32, 4, 29)
(26, 21, 32, 35, 23, 28, 22)
(34, 32, 25, 8, 37, 39, 22)
(26, 10, 12, 35, 8, 23, 2)
(26, 6, 3, 30, 11, 37, 24)
(3, 35, 31, 1, 23, 24, 22)
(26, 13, 10, 35, 25, 29, 24)
(10, 11, 31, 18, 2, 39, 29)
(10, 12, 1, 2, 28, 39, 22)
(9, 6, 12, 11, 8, 24, 22)
(26, 13, 30, 12, 20, 11, 21)
(5, 6, 20, 35, 25, 28, 24)
