(23, 33, 22, 17, 30, 16, 20)
(23, 33, 9, 2, 19, 20, 38)
(37, 39, 14, 33, 13, 8, 15)
(39, 33, 36, 32, 3, 19, 10)
(14, 22, 32, 30, 19, 20, 10)
(33, 27, 2, 19, 7, 6, 10)
(31, 22, 21, 17, 3, 15, 6)
(37, 23, 36, 21, 15, 19, 1)
(23, 2, 30, 29, 7, 6, 38)
(27, 3, 8, 30, 16, 7, 6)
(17, 3, 9, 11, 30, 29, 20)
(31, 39, 33, 27, 9, 8, 20)
(23, 25, 36, 27, 11, 20, 1)
(23, 36, 13, 17, 8, 11, 30)
(14, 33, 2, 11, 30, 16, 10)
(23, 14, 22, 9, 30, 7, 28)
(33, 36, 17, 16, 15, 7, 10)
(25, 3, 9, 8, 29, 15, 6)
(31, 25, 36, 17, 30, 16, 29)
(31, 33, 32, 21, 27, 16, 6)
(37, 33, 27, 15, 7, 28, 1)
(25, 22, 27, 17, 29, 6, 1)
(25, 14, 13, 30, 16, 28, 38)
(31, 32, 2, 16, 15, 19, 10)
(31, 39, 36, 27, 15, 19, 38)
(37, 14, 17, 3, 8, 6, 1)
(31, 33, 22, 11, 19, 28, 10)
(21, 8, 2, 16, 7, 20, 38)
(39, 21, 17, 8, 11, 29, 38)
(37, 25, 14, 21, 2, 15, 7)
(3, 8, 2, 29, 20, 10, 1)
(39, 25, 13, 3, 11, 29, 1)
(31, 27, 8, 29, 19, 28, 1)
(39, 36, 27, 30, 16, 20, 10)
(23, 13, 3, 30, 15, 7, 10)
(23, 39, 14, 27, 3, 15, 1)
(37, 23, 39, 17, 9, 29, 1)
(25, 14, 3, 15, 19, 10, 38)
(23, 31, 25, 14, 13, 2, 1)
(31, 14, 36, 8, 30, 15, 10)
(37, 23, 14, 3, 2, 29, 19)
(31, 39, 17, 8, 16, 15, 28)
(37, 23, 13, 8, 29, 7, 20)
(14, 36, 21, 13, 17, 15, 20)
(14, 21, 27, 3, 2, 30, 28)
(31, 39, 3, 11, 16, 7, 10)
(37, 31, 25, 14, 11, 29, 28)
(39, 25, 27, 8, 2, 6, 28)
(37, 21, 3, 8, 11, 19, 7)
(22, 8, 2, 30, 15, 19, 7)
(22, 32, 27, 2, 11, 15, 20)
(33, 21, 13, 7, 20, 10, 1)
(37, 33, 21, 27, 8, 29, 10)
(37, 39, 25, 11, 15, 6, 38)
(31, 13, 3, 8, 11, 15, 20)
(23, 31, 25, 22, 9, 11, 15)
(37, 36, 9, 11, 19, 20, 10)
(37, 14, 16, 7, 6, 10, 38)
(37, 33, 32, 16, 29, 1, 38)
(37, 31, 2, 30, 16, 7, 28)
(37, 39, 32, 9, 8, 16, 6)
(37, 39, 32, 17, 3, 30, 38)
(31, 32, 17, 9, 30, 19, 6)
(37, 22, 21, 11, 16, 15, 10)
(23, 25, 14, 33, 17, 3, 11)
(37, 23, 27, 3, 28, 10, 38)
