(22, 38, 25, 7, 31, 5, 3)
(39, 26, 37, 22, 1, 20, 3)
(22, 32, 2, 25, 31, 21, 20)
(26, 1, 10, 18, 4, 25, 28)
(8, 26, 38, 32, 25, 20, 29)
(26, 11, 37, 22, 7, 31, 21)
(38, 7, 17, 12, 3, 29, 13)
(36, 23, 32, 34, 7, 24, 20)
(11, 36, 38, 32, 19, 20, 3)
(8, 37, 1, 10, 23, 32, 12)
(39, 11, 37, 38, 21, 5, 3)
(39, 36, 37, 22, 23, 32, 25)
(39, 11, 22, 1, 4, 28, 21)
(8, 10, 18, 38, 25, 7, 24)
(39, 22, 18, 25, 34, 21, 5)
(36, 1, 34, 17, 19, 3, 13)
(8, 26, 11, 37, 1, 34, 27)
(39, 26, 22, 18, 4, 7, 13)
(37, 1, 10, 2, 25, 24, 3)
(26, 22, 23, 32, 28, 17, 13)
(39, 11, 18, 4, 25, 12, 3)
(11, 10, 4, 28, 31, 17, 13)
(8, 11, 24, 21, 12, 19, 13)
(26, 37, 10, 17, 12, 19, 5)
(8, 26, 11, 22, 19, 5, 20)
(36, 18, 2, 25, 17, 12, 19)
(26, 11, 10, 38, 32, 34, 12)
(26, 37, 23, 18, 25, 12, 13)
(36, 18, 25, 24, 5, 20, 13)
(11, 34, 28, 7, 21, 12, 3)
(10, 28, 17, 21, 5, 20, 3)
(8, 1, 32, 7, 31, 3, 27)
(10, 23, 25, 34, 28, 24, 13)
(36, 4, 32, 31, 12, 3, 13)
(11, 22, 38, 2, 34, 28, 13)
(39, 4, 38, 7, 24, 21, 27)
(8, 22, 10, 28, 24, 19, 27)
(39, 2, 34, 24, 17, 12, 5)
(37, 2, 34, 12, 19, 3, 27)
(8, 22, 4, 25, 19, 29, 13)
(39, 36, 10, 32, 24, 17, 19)
(11, 37, 23, 4, 32, 34, 3)
(26, 11, 2, 21, 20, 29, 13)
(37, 10, 23, 2, 34, 17, 20)
(8, 36, 22, 32, 24, 5, 29)
(39, 36, 1, 38, 25, 21, 20)
(36, 22, 10, 18, 7, 21, 19)
(23, 18, 28, 7, 19, 5, 29)
(11, 32, 28, 5, 3, 29, 13)
(39, 26, 11, 2, 25, 28, 24)
(39, 36, 1, 18, 28, 7, 17)
(37, 22, 34, 28, 7, 5, 20)
(36, 10, 25, 24, 12, 29, 27)
(25, 24, 31, 17, 21, 19, 3)
(26, 4, 34, 24, 19, 3, 29)
(39, 11, 23, 34, 21, 27, 13)
(26, 22, 1, 25, 24, 21, 27)
(26, 11, 22, 10, 2, 17, 3)
(26, 23, 38, 2, 34, 24, 31)
(8, 38, 2, 21, 12, 20, 3)
(18, 28, 24, 31, 17, 12, 27)
(1, 25, 28, 7, 24, 20, 29)
(8, 11, 1, 18, 32, 25, 21)
(8, 11, 22, 18, 28, 31, 29)
(8, 39, 26, 2, 17, 27, 13)
(39, 10, 4, 34, 21, 12, 19)
(8, 22, 23, 4, 38, 31, 21)
(26, 23, 18, 7, 24, 17, 3)
(11, 37, 23, 25, 28, 21, 19)
(39, 37, 23, 4, 31, 20, 27)
(37, 1, 28, 21, 3, 29, 27)
(18, 4, 32, 2, 7, 12, 29)
(11, 4, 2, 34, 5, 29, 27)
(8, 26, 37, 4, 2, 31, 19)
(8, 36, 38, 31, 17, 19, 5)
(39, 23, 4, 2, 25, 17, 21)
(11, 36, 37, 22, 10, 38, 24)
(8, 37, 22, 7, 12, 27, 13)
(32, 2, 28, 17, 19, 5, 27)
(39, 10, 2, 7, 31, 21, 3)
(8, 4, 32, 25, 24, 17, 12)
(37, 1, 23, 4, 7, 17, 13)
(37, 38, 2, 25, 31, 17, 13)
(26, 37, 1, 38, 7, 24, 12)
(39, 22, 23, 18, 38, 28, 20)
(26, 10, 38, 2, 28, 7, 20)
(11, 23, 18, 32, 31, 12, 5)
(37, 22, 32, 24, 19, 20, 13)
(39, 26, 1, 7, 5, 29, 27)
(39, 26, 1, 32, 34, 28, 19)
(22, 1, 18, 2, 34, 3, 29)
(8, 39, 37, 18, 32, 2, 3)
(10, 18, 38, 34, 21, 20, 13)
