(36, 17, 15, 5, 18, 23, 27)
(36, 12, 8, 10, 39, 23, 27)
(35, 20, 36, 22, 7, 13, 8)
(17, 9, 15, 22, 38, 1, 29)
(20, 9, 14, 1, 26, 29, 27)
(35, 17, 22, 7, 28, 1, 26)
(12, 22, 6, 7, 13, 10, 39)
(35, 9, 12, 6, 32, 39, 18)
(20, 17, 12, 22, 5, 8, 11)
(36, 9, 14, 10, 18, 26, 34)
(2, 28, 1, 8, 39, 29, 27)
(17, 22, 3, 32, 39, 34, 23)
(20, 9, 13, 39, 11, 29, 34)
(35, 5, 7, 13, 21, 10, 18)
(17, 14, 28, 32, 21, 23, 27)
(12, 6, 5, 38, 11, 18, 4)
(35, 7, 3, 11, 18, 26, 34)
(35, 36, 17, 22, 2, 39, 27)
(35, 17, 9, 10, 39, 11, 4)
(15, 32, 10, 39, 18, 34, 27)
(5, 3, 8, 10, 39, 26, 34)
(12, 14, 22, 38, 32, 10, 34)
(36, 9, 15, 5, 1, 13, 26)
(7, 3, 13, 32, 8, 11, 23)
(17, 9, 14, 2, 28, 11, 26)
(20, 5, 28, 3, 11, 29, 27)
(35, 17, 1, 8, 11, 29, 34)
(20, 36, 1, 32, 21, 8, 26)
(17, 14, 22, 3, 21, 11, 29)
(20, 36, 12, 28, 39, 4, 34)
(12, 14, 5, 3, 38, 1, 29)
(20, 9, 15, 22, 6, 7, 11)
(20, 17, 12, 14, 6, 2, 29)
(20, 2, 7, 10, 39, 34, 23)
(36, 17, 22, 6, 5, 3, 38)
(9, 6, 5, 38, 21, 26, 23)
(36, 15, 13, 8, 11, 4, 34)
(3, 38, 13, 32, 26, 34, 27)
(35, 36, 9, 2, 8, 34, 23)
(35, 22, 13, 39, 18, 26, 23)
(9, 14, 6, 5, 3, 13, 18)
(35, 5, 2, 38, 26, 4, 34)
(17, 12, 32, 8, 4, 34, 27)
(35, 6, 5, 13, 32, 34, 23)
(6, 5, 3, 1, 21, 8, 11)
(20, 5, 3, 38, 32, 21, 39)
(12, 15, 2, 3, 13, 39, 23)
(36, 14, 2, 3, 32, 10, 23)
(9, 2, 7, 13, 18, 26, 27)
(9, 12, 15, 7, 8, 18, 34)
(17, 15, 6, 2, 7, 13, 8)
(20, 12, 5, 2, 39, 18, 26)
(35, 17, 6, 28, 13, 18, 4)
(20, 15, 8, 11, 18, 26, 29)
(35, 36, 14, 22, 5, 28, 34)
(7, 1, 32, 21, 39, 11, 18)
(17, 22, 6, 8, 10, 26, 29)
(20, 12, 14, 22, 1, 21, 39)
(17, 7, 28, 3, 38, 21, 8)
(9, 14, 22, 6, 2, 21, 4)
(35, 17, 15, 5, 28, 38, 11)
(36, 14, 2, 38, 13, 29, 27)
(35, 15, 28, 1, 39, 34, 23)
(20, 15, 22, 13, 10, 23, 27)
(35, 12, 21, 39, 4, 29, 27)
(9, 12, 14, 22, 3, 26, 23)
(36, 17, 6, 1, 21, 10, 27)
(36, 12, 2, 7, 1, 32, 34)
(9, 7, 28, 1, 11, 23, 27)
(20, 36, 9, 5, 32, 18, 4)
(35, 20, 38, 1, 21, 34, 27)
(20, 22, 28, 3, 1, 10, 34)
(15, 14, 6, 13, 32, 21, 10)
(17, 9, 6, 1, 8, 4, 23)
(36, 15, 3, 1, 8, 29, 23)
(36, 12, 3, 8, 18, 26, 4)
(20, 36, 22, 38, 39, 18, 29)
(17, 14, 6, 38, 18, 34, 27)
(36, 9, 12, 32, 21, 10, 11)
(12, 15, 14, 7, 28, 26, 27)
(12, 6, 28, 1, 10, 11, 29)
(20, 9, 22, 8, 26, 4, 34)
(36, 6, 5, 7, 29, 34, 27)
(20, 9, 15, 32, 21, 34, 23)
(12, 14, 1, 13, 11, 26, 4)
(6, 13, 32, 8, 18, 29, 27)
(35, 36, 6, 1, 32, 4, 29)
(17, 2, 13, 10, 18, 29, 34)
(17, 12, 3, 38, 13, 10, 11)
(36, 22, 1, 10, 26, 4, 23)
(36, 17, 12, 28, 38, 26, 29)
(20, 9, 7, 3, 1, 13, 21)
(36, 7, 28, 13, 10, 11, 26)
(9, 12, 6, 2, 3, 38, 8)
(12, 22, 2, 28, 21, 18, 27)
