(24, 37, 20, 8, 30, 38, 18)
(11, 34, 25, 8, 33, 18, 1)
(24, 32, 27, 30, 19, 33, 9)
(16, 3, 21, 8, 13, 15, 9)
(24, 3, 29, 4, 15, 10, 12)
(11, 29, 15, 17, 33, 18, 12)
(24, 29, 37, 4, 7, 33, 18)
(24, 3, 20, 8, 27, 17, 1)
(34, 21, 27, 30, 19, 35, 1)
(21, 32, 4, 30, 19, 10, 12)
(24, 16, 36, 21, 4, 30, 13)
(34, 39, 37, 19, 38, 10, 12)
(3, 36, 37, 8, 7, 15, 14)
(11, 3, 34, 13, 19, 38, 1)
(36, 34, 25, 27, 7, 19, 10)
(36, 25, 13, 15, 38, 12, 14)
(24, 34, 39, 27, 13, 18, 1)
(16, 36, 32, 4, 8, 7, 18)
(34, 25, 20, 30, 38, 10, 9)
(34, 29, 37, 17, 10, 9, 1)
(36, 29, 21, 8, 27, 38, 18)
(24, 34, 29, 21, 32, 25, 20)
(24, 39, 25, 8, 19, 38, 14)
(11, 36, 32, 27, 19, 18, 1)
(3, 25, 20, 8, 19, 15, 33)
(3, 34, 29, 39, 25, 33, 35)
(29, 32, 37, 27, 33, 38, 10)
(11, 16, 39, 25, 30, 13, 19)
(36, 34, 29, 21, 4, 33, 12)
(11, 36, 34, 7, 15, 38, 35)
(36, 29, 37, 7, 35, 10, 12)
(32, 20, 13, 33, 38, 12, 9)
(16, 34, 21, 25, 30, 17, 18)
(34, 39, 32, 7, 17, 33, 18)
(24, 32, 25, 30, 15, 38, 35)
(16, 37, 4, 13, 19, 15, 38)
(11, 16, 37, 8, 14, 9, 1)
(16, 39, 32, 37, 25, 27, 1)
(34, 29, 27, 7, 35, 18, 14)
(3, 36, 4, 8, 33, 38, 35)
(30, 13, 19, 17, 38, 35, 12)
(34, 29, 20, 19, 33, 14, 1)
(34, 39, 4, 15, 33, 9, 1)
(16, 34, 37, 7, 30, 33, 10)
(21, 32, 15, 17, 33, 10, 1)
(11, 27, 33, 38, 35, 14, 1)
(21, 30, 13, 38, 10, 18, 14)
(21, 37, 27, 7, 19, 33, 14)
(29, 32, 37, 25, 30, 19, 18)
(4, 20, 7, 10, 18, 9, 1)
(16, 20, 7, 30, 19, 18, 14)
(11, 4, 7, 30, 19, 33, 38)
(21, 39, 32, 20, 38, 18, 1)
(39, 37, 4, 17, 33, 35, 14)
(16, 34, 37, 25, 20, 13, 14)
(24, 16, 29, 32, 10, 14, 1)
(24, 36, 29, 21, 37, 15, 17)
(25, 20, 27, 7, 13, 38, 1)
(11, 39, 27, 7, 19, 35, 12)
(29, 4, 27, 13, 17, 10, 18)
(24, 16, 36, 39, 37, 8, 33)
(24, 16, 3, 29, 19, 38, 9)
(29, 21, 27, 7, 30, 10, 9)
(11, 3, 39, 27, 15, 33, 10)
(4, 8, 7, 38, 10, 12, 14)
(11, 36, 38, 10, 12, 9, 1)
(3, 36, 39, 4, 7, 19, 9)
(11, 36, 29, 39, 7, 13, 33)
(3, 32, 25, 17, 35, 10, 9)
(11, 3, 29, 37, 19, 12, 14)
(16, 27, 30, 15, 38, 14, 9)
(8, 30, 13, 15, 33, 35, 14)
(3, 37, 25, 4, 27, 13, 33)
(16, 29, 25, 4, 20, 30, 33)
(16, 34, 39, 8, 27, 12, 9)
(11, 24, 37, 4, 17, 12, 9)
(34, 21, 4, 20, 13, 19, 9)
(11, 16, 3, 19, 15, 35, 18)
(24, 39, 7, 30, 35, 10, 18)
(4, 8, 27, 35, 18, 12, 1)
(3, 21, 39, 37, 4, 8, 1)
(34, 29, 39, 4, 30, 13, 14)
(3, 39, 37, 27, 30, 19, 17)
(25, 27, 19, 17, 18, 12, 9)
(3, 39, 32, 37, 7, 38, 35)
(21, 32, 37, 25, 4, 14, 9)
(34, 32, 25, 4, 27, 38, 18)
(16, 32, 20, 13, 19, 35, 1)
(11, 16, 36, 21, 19, 38, 14)
(16, 36, 32, 27, 30, 17, 10)
(11, 3, 29, 21, 20, 13, 10)
(11, 20, 7, 30, 17, 35, 1)
(21, 39, 8, 19, 17, 35, 9)
(24, 3, 4, 30, 18, 14, 1)
(11, 34, 32, 37, 20, 19, 15)
(24, 29, 21, 39, 13, 19, 12)
(11, 34, 39, 32, 30, 10, 1)
(16, 21, 4, 20, 27, 7, 35)
(36, 29, 32, 17, 38, 35, 1)
(24, 34, 37, 8, 7, 35, 1)
(29, 32, 20, 7, 30, 13, 15)
(11, 21, 39, 37, 25, 20, 7)
(24, 36, 29, 8, 30, 9, 1)
(37, 20, 27, 13, 15, 17, 9)
(29, 37, 20, 15, 38, 12, 1)
(24, 3, 34, 13, 17, 12, 14)
(11, 3, 36, 21, 25, 4, 15)
(24, 32, 37, 7, 19, 17, 10)
(34, 37, 4, 8, 30, 15, 17)
(11, 24, 16, 29, 30, 35, 12)
(11, 16, 25, 20, 15, 10, 1)
(11, 34, 25, 4, 35, 12, 14)
(36, 25, 30, 19, 35, 14, 9)
(21, 37, 25, 27, 30, 15, 12)
(16, 34, 21, 4, 15, 10, 14)
(29, 25, 4, 7, 15, 35, 9)
(8, 19, 17, 38, 10, 18, 1)
(16, 29, 21, 25, 8, 10, 12)
(16, 36, 34, 39, 19, 17, 1)
(3, 36, 34, 8, 30, 13, 10)
(16, 29, 39, 27, 19, 33, 18)
(3, 36, 21, 32, 20, 30, 33)
(16, 36, 34, 29, 20, 7, 9)
(36, 39, 13, 15, 17, 35, 18)
(24, 36, 21, 20, 27, 14, 9)
(11, 24, 21, 39, 32, 15, 9)
(11, 29, 13, 17, 35, 14, 9)
(19, 15, 33, 10, 12, 14, 9)
(3, 34, 21, 37, 15, 33, 18)
(36, 32, 4, 13, 15, 10, 9)
(16, 3, 36, 29, 4, 17, 14)
(21, 37, 20, 8, 33, 35, 10)
(11, 24, 4, 27, 7, 13, 14)
(34, 32, 25, 7, 15, 12, 1)
(36, 37, 25, 20, 33, 18, 9)
(24, 34, 25, 7, 33, 14, 9)
(3, 37, 25, 8, 38, 12, 9)
(11, 36, 34, 21, 37, 30, 9)
(21, 7, 19, 15, 38, 18, 12)
(3, 32, 20, 27, 19, 38, 14)
(29, 20, 8, 30, 17, 12, 14)
(24, 16, 8, 27, 15, 10, 18)
(11, 16, 3, 21, 32, 37, 17)
(36, 34, 27, 13, 33, 35, 9)
(16, 25, 20, 38, 35, 18, 12)
(36, 21, 32, 7, 17, 12, 14)
(3, 27, 30, 33, 38, 18, 12)
(24, 20, 27, 13, 35, 10, 12)
(24, 21, 4, 38, 35, 18, 9)
(3, 29, 39, 32, 20, 8, 9)
(16, 36, 37, 30, 15, 35, 1)
(11, 24, 32, 4, 33, 35, 10)
(11, 3, 34, 27, 7, 17, 9)
(24, 29, 32, 4, 8, 13, 38)
(29, 21, 25, 4, 19, 17, 38)
(16, 3, 39, 8, 35, 10, 14)
(24, 16, 34, 21, 39, 7, 38)
(24, 16, 3, 21, 33, 35, 1)
(11, 16, 39, 4, 27, 17, 38)
(21, 39, 20, 27, 17, 33, 12)
(24, 34, 29, 27, 30, 17, 38)
(29, 39, 8, 7, 15, 17, 10)
(16, 37, 27, 19, 35, 10, 9)
(24, 21, 8, 7, 30, 33, 12)
(37, 4, 7, 30, 13, 12, 1)
(21, 39, 7, 30, 15, 14, 1)
(39, 32, 25, 4, 20, 13, 17)
(11, 16, 34, 29, 37, 38, 18)
(3, 36, 29, 33, 10, 18, 1)
(24, 16, 39, 20, 17, 10, 9)
(29, 21, 25, 13, 18, 9, 1)
(11, 25, 4, 8, 27, 30, 10)
(24, 36, 37, 13, 19, 14, 1)
(36, 39, 8, 30, 19, 18, 12)
(11, 3, 25, 8, 7, 13, 35)
(8, 7, 13, 19, 33, 9, 1)
(11, 24, 21, 37, 27, 10, 1)
(34, 29, 32, 8, 19, 35, 12)
(24, 16, 36, 32, 25, 19, 12)
(29, 39, 4, 19, 35, 10, 1)
(36, 34, 20, 15, 17, 10, 12)
(24, 34, 32, 10, 18, 12, 9)
(36, 29, 39, 20, 27, 30, 35)
(36, 34, 8, 17, 38, 14, 9)
(24, 3, 21, 32, 27, 7, 18)
(3, 20, 7, 17, 33, 10, 14)
(36, 39, 4, 20, 12, 14, 1)
(34, 39, 20, 8, 15, 18, 14)
(3, 36, 29, 32, 27, 13, 12)
(24, 36, 27, 7, 15, 33, 1)
(3, 36, 29, 25, 7, 30, 38)
(16, 32, 25, 8, 15, 17, 14)
(36, 25, 30, 17, 33, 12, 1)
(24, 3, 34, 7, 30, 19, 15)
(21, 37, 8, 7, 13, 17, 38)
(11, 34, 29, 25, 27, 13, 15)
(11, 24, 16, 34, 20, 27, 33)
