(31, 23, 1, 18, 16, 7, 39)
(38, 22, 25, 31, 23, 30, 7)
(14, 5, 6, 7, 29, 2, 15)
(25, 1, 30, 33, 29, 15, 12)
(8, 9, 31, 28, 7, 36, 12)
(8, 1, 3, 4, 5, 29, 15)
(19, 25, 26, 3, 16, 33, 37)
(11, 26, 31, 35, 7, 33, 15)
(11, 26, 1, 30, 13, 33, 36)
(38, 28, 4, 16, 13, 6, 33)
(19, 9, 4, 18, 39, 36, 2)
(26, 1, 28, 39, 37, 2, 15)
(26, 23, 28, 14, 13, 39, 29)
(19, 38, 23, 1, 5, 33, 36)
(22, 1, 3, 5, 7, 33, 37)
(8, 31, 18, 6, 7, 33, 37)
(38, 22, 9, 3, 18, 35, 39)
(11, 8, 31, 1, 18, 29, 2)
(11, 25, 31, 5, 16, 30, 33)
(19, 8, 35, 36, 2, 15, 12)
(19, 38, 22, 25, 1, 39, 12)
(11, 18, 35, 13, 37, 2, 15)
(23, 1, 16, 30, 6, 37, 15)
(3, 28, 4, 6, 7, 2, 12)
(19, 11, 13, 6, 33, 29, 37)
(19, 11, 22, 28, 5, 30, 12)
(23, 1, 3, 28, 5, 16, 35)
(11, 31, 28, 5, 18, 35, 36)
(22, 8, 4, 18, 13, 6, 29)
(38, 22, 8, 28, 35, 7, 37)
(26, 31, 28, 4, 5, 30, 6)
(38, 9, 26, 31, 23, 39, 15)
(22, 31, 5, 16, 39, 29, 15)
(38, 28, 4, 30, 7, 36, 15)
(31, 4, 16, 13, 39, 36, 12)
(9, 1, 3, 13, 39, 15, 12)
(8, 25, 4, 30, 13, 39, 2)
(19, 38, 11, 8, 25, 28, 13)
(38, 26, 28, 18, 16, 35, 15)
(23, 4, 18, 35, 39, 33, 12)
(22, 9, 28, 14, 35, 13, 12)
(38, 25, 14, 5, 18, 29, 36)
(8, 9, 28, 4, 14, 18, 15)
(9, 28, 5, 16, 7, 39, 37)
(11, 4, 14, 30, 13, 29, 12)
(19, 22, 8, 3, 18, 7, 12)
(11, 8, 3, 28, 16, 7, 15)
(11, 8, 25, 5, 7, 2, 12)
(38, 8, 16, 13, 37, 15, 12)
(38, 11, 25, 16, 7, 39, 29)
(26, 30, 35, 6, 36, 37, 12)
(11, 22, 25, 31, 37, 15, 12)
(25, 9, 31, 3, 4, 6, 36)
(9, 23, 14, 35, 6, 36, 15)
(11, 1, 4, 16, 35, 6, 7)
(25, 31, 14, 30, 35, 36, 2)
(25, 3, 4, 13, 7, 37, 15)
(23, 28, 30, 35, 29, 2, 12)
(1, 4, 14, 13, 33, 2, 15)
(22, 26, 28, 4, 7, 39, 33)
(11, 9, 31, 14, 18, 13, 39)
(11, 22, 28, 18, 6, 39, 37)
(38, 25, 3, 28, 30, 39, 37)
(22, 8, 25, 39, 33, 29, 37)
(25, 1, 28, 5, 18, 13, 15)
(19, 22, 26, 3, 30, 39, 36)
(25, 23, 35, 6, 33, 37, 2)
(25, 31, 28, 4, 18, 39, 29)
(38, 8, 9, 4, 16, 7, 2)
(19, 8, 26, 1, 4, 7, 37)
(38, 8, 28, 14, 5, 30, 2)
(19, 25, 9, 30, 37, 2, 12)
(19, 22, 31, 1, 14, 7, 36)
(38, 8, 1, 14, 39, 36, 15)
(19, 38, 11, 22, 31, 3, 4)
(38, 1, 4, 18, 7, 29, 12)
(8, 25, 26, 14, 13, 6, 33)
(19, 38, 9, 31, 13, 7, 37)
(38, 22, 23, 13, 33, 29, 12)
(19, 8, 30, 6, 7, 29, 36)
(9, 14, 16, 13, 29, 36, 2)
(19, 25, 31, 1, 4, 16, 2)
(22, 9, 1, 16, 6, 33, 2)
(38, 26, 31, 1, 6, 7, 2)
(22, 25, 23, 5, 16, 13, 37)
(19, 8, 28, 5, 35, 39, 29)
(38, 3, 14, 18, 13, 33, 37)
(9, 31, 23, 16, 35, 29, 37)
(8, 31, 3, 4, 14, 30, 7)
(19, 4, 16, 30, 39, 33, 29)
(8, 26, 31, 23, 4, 33, 29)
(22, 8, 26, 5, 18, 30, 33)
(11, 22, 3, 39, 33, 2, 15)
(19, 25, 3, 18, 6, 29, 2)
(38, 22, 9, 28, 5, 6, 15)
(9, 4, 5, 13, 6, 37, 12)
(38, 25, 3, 16, 36, 2, 12)
(19, 22, 26, 28, 16, 6, 29)
(11, 31, 23, 28, 6, 7, 29)
(8, 26, 3, 39, 29, 2, 12)
(3, 4, 5, 18, 16, 6, 39)
(28, 18, 30, 13, 7, 29, 37)
(11, 8, 9, 3, 35, 37, 12)
(22, 8, 25, 3, 16, 30, 6)
(22, 8, 26, 31, 3, 28, 13)
(11, 22, 8, 4, 14, 5, 16)
(19, 23, 3, 18, 36, 37, 15)
(19, 22, 8, 9, 4, 30, 35)
