(27, 6, 24, 32, 2, 25, 38)
(33, 5, 6, 11, 13, 36, 35)
(19, 23, 18, 6, 20, 2, 37)
(26, 22, 32, 11, 36, 16, 4)
(6, 20, 32, 13, 36, 16, 9)
(23, 26, 27, 22, 24, 2, 4)
(33, 5, 24, 7, 21, 9, 4)
(32, 11, 13, 9, 17, 35, 4)
(23, 26, 27, 12, 32, 11, 38)
(18, 20, 7, 11, 13, 39, 35)
(23, 5, 27, 24, 20, 32, 9)
(19, 26, 18, 7, 2, 11, 9)
(5, 27, 28, 32, 10, 11, 4)
(19, 28, 24, 12, 7, 21, 37)
(33, 5, 24, 32, 10, 38, 35)
(33, 27, 24, 10, 11, 21, 37)
(19, 33, 26, 28, 24, 32, 4)
(33, 6, 12, 10, 2, 36, 17)
(33, 22, 18, 10, 13, 29, 4)
(19, 33, 27, 18, 2, 25, 39)
(26, 28, 10, 38, 37, 29, 4)
(23, 22, 20, 2, 11, 25, 38)
(33, 26, 5, 27, 12, 25, 17)
(26, 27, 22, 12, 10, 21, 29)
(27, 18, 2, 21, 37, 9, 4)
(5, 22, 13, 38, 39, 9, 4)
(33, 28, 10, 11, 38, 9, 17)
(6, 24, 11, 25, 36, 37, 17)
(19, 26, 5, 32, 13, 29, 35)
(18, 6, 12, 36, 37, 29, 16)
(26, 28, 20, 7, 38, 16, 35)
(22, 18, 10, 25, 38, 39, 37)
(27, 22, 28, 12, 32, 2, 39)
(22, 6, 12, 13, 39, 37, 35)
(23, 6, 20, 32, 38, 21, 29)
(33, 27, 20, 12, 2, 37, 35)
(19, 27, 18, 24, 10, 38, 16)
(26, 5, 22, 28, 10, 2, 36)
(28, 6, 24, 38, 36, 9, 4)
(19, 26, 22, 24, 25, 39, 9)
(24, 25, 38, 21, 39, 35, 4)
(24, 10, 2, 21, 39, 36, 9)
(19, 33, 26, 6, 7, 39, 17)
(22, 7, 11, 21, 37, 29, 16)
(26, 6, 12, 32, 25, 37, 4)
(5, 27, 24, 12, 36, 35, 4)
(33, 23, 27, 7, 10, 38, 39)
(23, 22, 32, 39, 36, 37, 17)
(22, 6, 32, 21, 16, 17, 35)
(19, 33, 5, 27, 28, 29, 9)
(26, 27, 32, 25, 21, 36, 35)
(26, 18, 24, 7, 38, 36, 37)
(33, 23, 27, 28, 24, 36, 17)
(5, 22, 12, 11, 38, 29, 35)
(5, 24, 10, 39, 37, 29, 16)
(19, 20, 7, 2, 38, 36, 29)
(23, 28, 24, 11, 39, 29, 9)
(23, 12, 7, 11, 36, 17, 35)
(23, 5, 7, 10, 21, 29, 35)
(33, 22, 24, 20, 32, 25, 36)
(5, 18, 28, 6, 32, 13, 37)
(33, 26, 20, 25, 13, 39, 37)
(26, 18, 28, 6, 25, 39, 29)
(27, 20, 2, 11, 39, 9, 17)
(5, 27, 24, 7, 10, 2, 13)
(19, 5, 22, 18, 2, 35, 4)
(26, 27, 28, 20, 32, 29, 17)
(19, 18, 7, 32, 13, 38, 4)
(19, 33, 23, 32, 2, 11, 36)
(22, 28, 24, 7, 32, 38, 29)
(33, 27, 18, 6, 7, 29, 35)
(23, 12, 25, 13, 37, 16, 17)
(23, 22, 20, 7, 13, 21, 17)
(27, 28, 6, 24, 20, 12, 10)
(33, 5, 22, 18, 12, 37, 9)
(23, 26, 12, 21, 37, 9, 35)
(23, 18, 20, 12, 11, 16, 9)
(23, 27, 22, 10, 11, 13, 9)
(5, 22, 18, 6, 24, 20, 16)
(19, 23, 12, 11, 21, 29, 4)
(26, 5, 20, 10, 11, 25, 35)
(19, 23, 27, 2, 21, 17, 35)
(22, 24, 32, 2, 37, 9, 35)
(26, 22, 20, 2, 13, 29, 9)
(19, 33, 12, 7, 10, 13, 35)
(22, 12, 32, 25, 29, 16, 9)
(19, 22, 6, 32, 10, 2, 29)
(5, 18, 20, 10, 38, 29, 9)
(23, 28, 24, 10, 21, 16, 4)
(19, 33, 5, 22, 10, 25, 16)
(26, 27, 28, 6, 13, 35, 4)
(28, 7, 13, 39, 16, 17, 4)
(18, 32, 2, 38, 39, 36, 16)
(23, 26, 6, 32, 2, 39, 9)
(23, 27, 22, 18, 38, 36, 29)
(19, 23, 27, 6, 12, 36, 9)
(12, 2, 25, 39, 36, 29, 35)
(23, 27, 11, 39, 16, 35, 4)
(5, 27, 6, 13, 21, 39, 17)
(27, 20, 12, 7, 21, 36, 16)
(18, 7, 21, 36, 29, 17, 4)
(18, 28, 32, 36, 29, 9, 35)
(33, 22, 28, 2, 11, 13, 16)
(19, 33, 22, 7, 36, 37, 4)
(33, 26, 20, 12, 32, 10, 9)
(5, 2, 25, 21, 29, 16, 4)
(26, 20, 2, 21, 36, 37, 17)
(33, 23, 26, 11, 21, 16, 17)
(19, 26, 27, 39, 36, 29, 16)
(33, 7, 32, 25, 38, 37, 17)
(33, 26, 18, 25, 16, 35, 4)
(26, 22, 24, 20, 12, 11, 37)
(27, 18, 28, 6, 2, 11, 36)
(19, 23, 26, 22, 28, 37, 16)
(19, 28, 10, 2, 13, 38, 21)
(19, 22, 12, 38, 39, 16, 17)
(19, 28, 6, 21, 39, 36, 35)
(33, 23, 27, 32, 25, 13, 4)
(19, 5, 22, 20, 12, 7, 32)
(23, 6, 10, 38, 37, 16, 9)
