(9, 16, 1, 20, 33, 38, 18)
(37, 2, 28, 35, 24, 33, 10)
(7, 37, 28, 5, 24, 11, 6)
(2, 31, 21, 20, 30, 33, 38)
(37, 9, 16, 1, 8, 24, 12)
(23, 20, 24, 29, 14, 6, 22)
(7, 23, 9, 33, 18, 22, 12)
(37, 1, 17, 21, 33, 22, 10)
(2, 16, 5, 31, 24, 14, 6)
(7, 5, 21, 20, 18, 34, 22)
(23, 36, 28, 5, 21, 6, 22)
(16, 17, 24, 32, 18, 34, 12)
(7, 15, 8, 21, 38, 22, 12)
(7, 37, 1, 29, 11, 32, 12)
(7, 23, 36, 8, 17, 24, 12)
(7, 16, 1, 8, 30, 32, 18)
(23, 36, 28, 16, 17, 32, 33)
(37, 35, 16, 8, 21, 29, 18)
(7, 23, 36, 9, 1, 20, 29)
(2, 36, 16, 29, 6, 18, 22)
(2, 9, 16, 8, 20, 11, 6)
(7, 23, 9, 35, 5, 31, 17)
(23, 2, 9, 8, 18, 34, 10)
(2, 36, 31, 17, 30, 6, 10)
(36, 1, 17, 24, 14, 33, 34)
(8, 21, 14, 11, 32, 6, 18)
(1, 5, 31, 17, 11, 34, 10)
(15, 2, 16, 1, 20, 24, 34)
(7, 15, 36, 16, 17, 21, 6)
(23, 9, 28, 1, 8, 31, 22)
(7, 15, 28, 31, 32, 18, 22)
(37, 28, 31, 17, 24, 30, 12)
(37, 16, 24, 29, 30, 32, 33)
(37, 36, 9, 11, 32, 6, 34)
(23, 36, 35, 14, 30, 18, 22)
(16, 5, 17, 11, 30, 32, 6)
(7, 23, 2, 21, 20, 14, 10)
(7, 35, 17, 20, 32, 6, 10)
(15, 37, 2, 8, 31, 14, 12)
(15, 28, 35, 21, 20, 24, 30)
(15, 16, 5, 8, 17, 10, 12)
(23, 1, 31, 17, 14, 38, 18)
(28, 16, 5, 11, 33, 34, 12)
(15, 2, 28, 16, 8, 21, 32)
(7, 37, 36, 9, 21, 14, 30)
(23, 15, 36, 16, 5, 31, 30)
(35, 11, 30, 32, 38, 34, 22)
(2, 35, 17, 29, 6, 33, 12)
(7, 36, 16, 8, 29, 11, 38)
(15, 2, 5, 8, 6, 33, 34)
(37, 2, 35, 1, 20, 29, 14)
(36, 16, 24, 30, 38, 22, 12)
(23, 15, 37, 2, 9, 16, 22)
(37, 36, 9, 8, 38, 22, 10)
(7, 2, 36, 1, 14, 6, 12)
(23, 2, 9, 1, 21, 32, 6)
(28, 35, 8, 29, 32, 33, 38)
(23, 37, 35, 17, 6, 34, 22)
(16, 1, 5, 21, 24, 32, 10)
(2, 28, 1, 17, 20, 6, 22)
