(34, 9, 24, 25, 4, 27, 31)
(34, 9, 10, 28, 17, 29, 31)
(1, 9, 14, 27, 8, 12, 20)
(26, 6, 39, 16, 32, 21, 20)
(10, 28, 33, 32, 8, 7, 21)
(34, 24, 3, 23, 4, 32, 20)
(9, 23, 17, 16, 11, 31, 12)
(38, 26, 39, 25, 33, 4, 37)
(30, 6, 28, 23, 32, 29, 8)
(30, 24, 3, 39, 29, 37, 11)
(1, 30, 6, 14, 25, 37, 8)
(1, 24, 6, 16, 4, 29, 37)
(1, 10, 3, 25, 33, 32, 11)
(1, 34, 6, 28, 27, 11, 36)
(38, 26, 34, 10, 3, 12, 7)
(26, 30, 10, 28, 25, 16, 31)
(39, 23, 17, 27, 31, 8, 20)
(38, 26, 23, 4, 29, 36, 7)
(38, 9, 14, 32, 27, 29, 37)
(9, 10, 23, 27, 29, 7, 21)
(24, 3, 25, 29, 36, 8, 20)
(26, 24, 39, 25, 27, 12, 21)
(14, 3, 39, 25, 11, 36, 31)
(34, 23, 25, 16, 37, 31, 8)
(1, 38, 6, 10, 17, 32, 36)
(26, 34, 24, 14, 17, 27, 20)
(1, 30, 10, 27, 37, 12, 7)
(1, 30, 6, 33, 4, 31, 12)
(30, 24, 6, 10, 3, 25, 27)
(1, 30, 23, 17, 16, 29, 7)
(38, 14, 3, 23, 25, 37, 12)
(1, 25, 16, 32, 8, 7, 20)
(34, 3, 23, 17, 33, 29, 12)
(1, 34, 14, 23, 33, 11, 31)
(34, 25, 33, 29, 31, 21, 20)
(26, 24, 10, 37, 31, 7, 21)
(28, 25, 32, 29, 37, 31, 7)
(1, 17, 33, 4, 27, 8, 7)
(30, 6, 3, 39, 4, 36, 7)
(30, 10, 14, 28, 39, 29, 12)
(38, 9, 24, 10, 25, 37, 8)
(23, 25, 4, 27, 37, 11, 20)
(34, 10, 25, 4, 11, 36, 7)
(30, 34, 9, 24, 16, 37, 7)
(6, 23, 32, 27, 37, 36, 7)
(38, 26, 30, 28, 39, 17, 27)
(9, 24, 10, 39, 32, 27, 20)
(38, 34, 6, 14, 39, 4, 12)
(39, 17, 25, 37, 7, 21, 20)
(38, 28, 25, 27, 29, 12, 20)
(14, 17, 33, 37, 36, 31, 8)
(38, 34, 24, 39, 23, 27, 11)
(6, 33, 32, 11, 8, 12, 20)
(30, 24, 14, 17, 25, 31, 21)
(38, 34, 29, 37, 11, 7, 20)
(1, 26, 28, 23, 27, 31, 12)
(1, 14, 3, 39, 32, 12, 21)
(34, 10, 33, 16, 27, 31, 7)
