(10, 27, 1, 34, 19, 9, 3)
(27, 28, 1, 33, 34, 26, 25)
(39, 37, 27, 28, 30, 9, 3)
(33, 26, 14, 8, 9, 3, 36)
(39, 10, 21, 28, 8, 19, 3)
(27, 28, 26, 14, 9, 38, 22)
(28, 35, 11, 30, 19, 38, 36)
(23, 33, 11, 31, 20, 3, 29)
(39, 2, 28, 1, 26, 14, 3)
(13, 24, 27, 21, 11, 22, 36)
(2, 16, 21, 33, 34, 7, 38)
(16, 21, 23, 34, 26, 3, 36)
(2, 34, 35, 19, 9, 38, 29)
(37, 27, 28, 7, 14, 20, 19)
(13, 24, 33, 7, 11, 9, 29)
(27, 28, 23, 35, 31, 25, 3)
(2, 21, 1, 35, 26, 11, 36)
(37, 10, 28, 7, 30, 31, 36)
(39, 37, 24, 28, 14, 11, 38)
(34, 26, 11, 31, 38, 22, 36)
(2, 7, 26, 30, 25, 20, 19)
(39, 27, 21, 7, 26, 31, 19)
(24, 14, 11, 30, 31, 25, 36)
(16, 21, 35, 14, 25, 38, 22)
(24, 27, 1, 33, 11, 31, 19)
(37, 2, 21, 35, 31, 25, 19)
(21, 28, 33, 7, 31, 9, 3)
(16, 27, 33, 11, 8, 25, 3)
(37, 23, 35, 14, 8, 19, 9)
(13, 39, 37, 26, 14, 31, 9)
(2, 27, 33, 34, 14, 30, 19)
(37, 24, 11, 30, 8, 20, 19)
(13, 2, 23, 7, 11, 30, 36)
(37, 2, 27, 23, 34, 9, 22)
(27, 28, 7, 26, 8, 3, 29)
(37, 2, 16, 33, 3, 29, 22)
(27, 7, 30, 25, 3, 38, 22)
(39, 16, 24, 23, 7, 9, 3)
(13, 37, 27, 28, 35, 8, 36)
(39, 37, 24, 27, 21, 23, 8)
(10, 27, 28, 33, 35, 7, 11)
(39, 2, 33, 7, 8, 19, 36)
(2, 28, 35, 11, 31, 8, 9)
(39, 16, 28, 11, 3, 22, 36)
(39, 24, 28, 1, 33, 7, 30)
(13, 37, 16, 23, 30, 31, 25)
(2, 24, 23, 33, 35, 7, 31)
(21, 28, 7, 8, 25, 20, 22)
(10, 27, 23, 7, 20, 9, 36)
(13, 21, 14, 30, 31, 8, 20)
(24, 27, 34, 8, 19, 38, 36)
(23, 33, 34, 30, 31, 8, 36)
(37, 27, 26, 11, 19, 9, 36)
(39, 37, 33, 8, 9, 38, 22)
(2, 16, 10, 28, 1, 7, 8)
(28, 23, 1, 33, 35, 19, 29)
(37, 2, 24, 21, 34, 30, 3)
(16, 10, 7, 14, 3, 29, 36)
